"id","cod_SIMS","nombre","domicilio","localidad","telefono","email","internacion","dependencia","regimen","cod_municipio","municipio","departamento","nodo","lat","lon"
531,"04200280","CS San Eduardo","Urquiza 542","San Eduardo","03462/482093 - 441277","samcosaneduardo@hotmail.com","No","Provincial","SAMCo. Ley Provincial 63/12",2714,"San Eduardo","General López","Venado Tuerto","-33.87308","-62.09149"
582,"08403428","CS San Enrique","Rosario y Pasaje 4","Villa Gobernador Gálvez","0341-4920345",,"No","Municipal","Municipal/Comunal",0217,"Villa Gobernador Gálvez","Rosario","Rosario","-33.02874","-60.64243"
284,"10500562","CS San Eugenio","Zona urbana","San Eugenio","03404 - 486202","samcosaneugenio@hotmail.com				","No","Provincial","SAMCo. Ley Provincial 63/12",3834,"San Eugenio","San Jerónimo","Santa Fe","-32.07564","-61.11604"
275,"10500198","CS San Fabián","9 de Julio 359","San Fabián","03466/492129 centrex 6362",,"No","Municipal","SAMCo. Ley Provincial 63/12",3841,"San Fabián","San Jerónimo","Santa Fe","-32.13624","-60.98261"
541,"04200506","CS San Francisco De Santa Fe","Calle 5 Nº 346","San Francisco De Santa Fe","03462/481125","cssanfrancisco@outlook.com","No","Provincial","SAMCo. Ley Provincial 63/12",2721,"San Francisco de Santa Fe","General López","Venado Tuerto","-33.58863","-62.12333"
277,"10500228","CS San Genaro Norte","Santa Fe 435","San Genaro Norte","03401/493280","samcosangenaro@redcrs.com.ar","No","Municipal","SAMCo. Ley Provincial 63/12",0256,"San Genaro","San Jerónimo","Rosario","-32.36375","-61.33754"
129,"07000397","CS San Jerónimo Del Sauce","San José 725","San Jerónimo Del Sauce","03404- 495015","samcosjs@hotmail.com","No","Municipal","SAMCo. Ley Provincial 63/12",3218,"San Jerónimo del Sauce","Las Colonias","Santa Fe","-31.60821","-61.14303"
130,"07000401","CS San Jerónimo Norte","9 de Julio 702","San Jerónimo Norte","03404 - 460054","samcosjn@yahoo.com.ar","No","Municipal","SAMCo. Ley Provincial 63/12",3225,"San Jerónimo Norte","Las Colonias","Santa Fe","-31.55488","-61.08231"
312,"11900131","CS San Jerónimo Sur","Juan XXIII","San Jerónimo Sud","0341/4909519","loregilardoni@hotmail.es","No","Municipal","SAMCo. Ley Provincial 63/12",4023,"San Jerónimo Sud","San Lorenzo","Rosario","-32.87977","-61.02777"
66,"06300168","CS San José Del Rincón","Busaniche y San Martín","San José Del Rincón","(0342) 457-7713 ctrex 7713","samcodelrincon@hotmail.com","No","Municipal","Dep. de SAMCo.",3022,"San José del Rincón","La Capital","Santa Fe","-31.605483333","-60.572033333"
301,"11200309","CS San José Obrero","San Roque 2351","San Justo","03498-15460745","dispensario_sjobrero@hotmail.com","No","Provincial","SAMCo. Ley Provincial 63/12",0259,"San Justo","San Justo","Santa Fe","-30.7832487094","-60.589144419377"
548,"04201146","CS San José Obrero","Edison 2052","Venado Tuerto",,,"No","Municipal","Municipal/Comunal",0077,"Venado Tuerto","General López","Venado Tuerto","-33.74008439825","-61.984355638829"
554,"04201448","CS San José Urbano","Aldao s/n","Melincué",,,"No","Provincial","Provincial- Decreto Nacional 939",2693,"Melincué","General López","Venado Tuerto","-33.65078","-61.44449"
317,"11900360","CS San Juan Bautista","San Martín 1183","Ricardone","03476/492027",,"No","Provincial","Provincial- Decreto Nacional 939",4016,"Ricardone","San Lorenzo","Rosario","-32.77408","-60.78722"
24,"04900559","CS San Manuel","Zona urbana","La Sarita","03482-499024 ctx 8494","sanmanuel@hotmail.com","No","Provincial","SAMCo. Ley Provincial 63/12",2819,"La Sarita","General Obligado","Reconquista","-28.97054","-59.84867"
138,"07000486","CS San Mariano","Brigadier E. López s/n","San Mariano","03404/452023",,"No","Municipal","SAMCo. Ley Provincial 63/12",3232,"San Mariano","Las Colonias","Santa Fe","-31.66865","-61.34869"
836,"08417547","CS San Martin - Rosario","Chubut 7145","Rosario","0341/4807800",,"No","Municipal","Municipal/Comunal",0210,"Rosario","Rosario","Rosario","-32.945777777778","-60.717583333333"
100,"06301717","CS San Martin De Porres","Fdo. Zuviria 8002","Santa Fe","0342/4579214 Centrex:9214-",,"No","Provincial","Provincial- Decreto Nacional 939",0147,"Santa Fe","La Capital","Santa Fe","-31.592765574372","-60.699185693979"
1251,"13300947","CS San Martin De Porres","La Rioja 2455","Vera",,,"No","Provincial","Provincial- Decreto Nacional 939",0336,"Vera","Vera","Reconquista","-29.470732088578","-60.222223296513"
293,"11200121","CS San Martin Norte","Zona urbana","San Martín Norte","03498-154744473 (medica)",,"No","Municipal","Provincial- Decreto Nacional 939",3953,"San Martín Norte","San Justo","Santa Fe","-30.3463","-60.30312"
578,"08403380","CS San Martin- Vgg","Suipacha 3000","Villa Gobernador Gálvez","03414920344",,"No","Municipal","Municipal/Comunal",0217,"Villa Gobernador Gálvez","Rosario","Rosario","-33.03664","-60.65282"
399,"10500431","CS San Pantaleón","Güemes s/n","Coronda","0342-4910315",,"No","Municipal","Municipal/Comunal",0245,"Coronda","San Jerónimo","Santa Fe","-31.968263999675","-60.922667787207"
257,"09800145","CS San Roque","Zona rural","Colonia Durán",,,"No","Provincial","Provincial- Decreto Nacional 939",3701,"Colonia Durán","San Javier","Reconquista","-29.5493","-59.92638"
608,"11900335","CS San Sebastián","RP 18 S y Vías Ferrocarril","Puerto General San Martín","03476-429023",,"No","Municipal","Municipal/Comunal",0287,"Puerto General San Martín","San Lorenzo","Rosario","-32.71147","-60.76586"
415,"04201197","CS San Vicente","Goumond 1495","Venado Tuerto","03462-438432",,"No","Municipal","Municipal/Comunal",0077,"Venado Tuerto","General López","Venado Tuerto","-33.734036710053","-61.986408280256"
638,"08402600","CS San Vicente De Paul","Punta de Indio 7760","Rosario","0341-4809765",,"No","Municipal","Municipal/Comunal",0210,"Rosario","Rosario","Rosario","-33.028","-60.687277777778"
442,"01400156","CS Sanford","España 544","Sanford","03464/496295","samcosanford@hotmail.com","No","Municipal","SAMCo. Ley Provincial 63/12",2098,"Sanford","Caseros","Rosario","-33.14341","-61.2791"
34,"04900729","CS Santa Ana","RP 31 S Km. 14","Santa Ana",,,"No","Provincial","Provincial- Decreto Nacional 939",0091,"Avellaneda","General Obligado","Reconquista","-28.96876","-59.64261"
347,"13300149","CS Santa Lucia","Zona rural","Santa Lucía",,,"No","Provincial","Provincial- Decreto Nacional 939",0336,"Vera","Vera","Reconquista","-29.24554","-60.30338"
655,"08405107","CS Santa Lucia - Rosario","Calle 1739 7691","Rosario","0341/4807841",,"No","Municipal","Municipal/Comunal",0210,"Rosario","Rosario","Rosario","-32.955333","-60.726917"
158,"07700062","CS Santa Margarita","Fray Esquiú s/n","Santa Margarita",,,"No","Municipal","SAMCo. Ley Provincial 63/12",3337,"Santa Margarita","9 De Julio","Rafaela","-28.31399","-61.54828"
629,"08402596","CS Santa María Josefa Rosello","Dr. Rodolfo Rivarola 7100","Rosario","0341/4807845",,"No","Municipal","Municipal/Comunal",0210,"Rosario","Rosario","Rosario","-32.965916666667","-60.716555555556"
254,"09800111","CS Santa Rosa (Barrio Pizarro)","Cacique Aletín s/n Barrio Pizzarro","San Javier",,,"No","Provincial","Provincial- Decreto Nacional 939",0238,"San Javier","San Javier","Santa Fe","-30.5725","-59.9378"
884,"13300874","CS Santa Rosa De Lima","Juana Azurduy 3490","Vera",,,"No","Provincial","Provincial- Decreto Nacional 939",0336,"Vera","Vera","Reconquista","-29.445959267258","-60.210441152019"
499,"02800123","CS Santa Teresa","San Martín 575","Santa Teresa","03460-420153","samcosantateresa@gmail.com","No","Municipal","SAMCo. Ley Provincial 63/12",2518,"Santa Teresa","Constitución","Rosario","-33.436648","-60.790384"
650,"08402618","CS Santa Teresita","Calle 1218 4740","Rosario","0341-4809195",,"No","Municipal","Municipal/Comunal",0210,"Rosario","Rosario","Rosario","-32.983306","-60.676333"
383,"03500115","CS Santa Teresita","Bs. As. Esq. Conquista del Desierto","Helvecia",,,"No","Provincial","Provincial- Decreto Nacional 939",2553,"Helvecia","Garay","Santa Fe","-31.10517","-60.09534"
367,"09100542","CS Santurce","Zona urbana","Santurce","03408-427100 (comuna)",,"No","Provincial","Provincial- Decreto Nacional 939",3652,"Santurce","San Cristóbal","Rafaela","-30.18665","-61.18157"
501,"02800158","CS Sargento Cabral","San Nicolás 346","Sargento Cabral","03460/491306","comunasgtocabral@ri.com.ar","No","Municipal","SAMCo. Ley Provincial 63/12",2525,"Sargento Cabral","Constitución","Rosario","-33.43067","-60.62943"
97,"06301636","CS Sarmiento Juventud Unidad Del Norte","Gdor. R. Lehman 7695 Bº Sarmiento","Santa Fe","0342-4579290 ctx 9290",,"No","Provincial","Provincial- Decreto Nacional 939",0147,"Santa Fe","La Capital","Santa Fe","-31.589801684018","-60.729955247743"
46,"05600150","CS Serodino","Acerecho 902","Serodino","03476/490700","comunadeserodino@arnet.com.ar","No","Municipal","SAMCo. Ley Provincial 63/12",2938,"Serodino","Iriondo","Rosario","-32.60991","-60.94517"
117,"06302365","CS Setúbal","Rio Bamba y French","Santa Fe","0342-4579038 ctx 9038","cssetubal@santafe.gov.ar","No","Provincial","Provincial- Decreto Nacional 939",0147,"Santa Fe","La Capital","Santa Fe","-31.598233330","-60.664616670"
13,"04900371","CS Siete Provincias","Paraje Siete Provincias","Lanteri","(03482) 15614238",,"No","Provincial","Provincial- Decreto Nacional 939",2826,"Lanteri","General Obligado","Reconquista","-28.83555","-59.6592"
588,"08403708","CS Soldini","San Martín 1256","Soldini","0341-4901663","comunadesoldini@yahoo.com.ar","No","Municipal","Municipal/Comunal",3442,"Soldini","Rosario","Rosario","-33.02344","-60.75538"
220,"09100011","CS Soledad","Bv. Eva Perón s/n","Soledad","(03498) 498104",,"No","Municipal","Provincial- Decreto Nacional 939",3659,"Soledad","San Cristóbal","Santa Fe","-30.6193","-60.9158"
641,"08404429","CS Sur- Rosario","Batalla de Ayacucho 6300","Rosario","0341-4809771",,"No","Municipal","Municipal/Comunal",0210,"Rosario","Rosario","Rosario","-33.00954","-60.63578"
366,"02100881","CS Susana","Cabildo y San Martín","Susana"," 03492-482310",,"No","Provincial","Provincial- Decreto Nacional 939",2364,"Susana","Castellanos","Rafaela","-31.35597","-61.51449"
403,"07000133","CS Telmo Emilio Albrecht (Ex Nro 6)","9 de Julio 8076","Franck",,,"No","Municipal","Municipal/Comunal",3078,"Franck","Las Colonias","Santa Fe","-31.57891","-60.93837"
503,"02800174","CS Theobald","Av. Rosario s/n","Theobald","03400-491819","comunatheobald@intercom.com.ar","No","Provincial","Provincial- Decreto Nacional 939",2532,"Theobald","Constitución","Rosario","-33.31091","-60.31164"
656,"08405182","CS Tío Rolo","Nicolás Avellaneda 6935","Rosario","0341-4809524",,"No","Municipal","Municipal/Comunal",0210,"Rosario","Rosario","Rosario","-33.01905","-60.68912"
414,"04201138","CS Tiro Federal","Chile 1350","Venado Tuerto","03462-433680",,"No","Municipal","Municipal/Comunal",0077,"Venado Tuerto","General López","Venado Tuerto","-33.762979871225","-61.966919394602"
338,"13300033","CS Toba","Zona urbana","Toba",,,"No","Provincial","Provincial- Decreto Nacional 939",4205,"Toba","Vera","Reconquista","-29.26529","-60.17095"
590,"08404593","CS Uranga","San Luís 240","Uranga","03469-490248","comdeuranga@ri.com.ar","No","Municipal","Municipal/Comunal",3449,"Uranga","Rosario","Rosario","-33.26419","-60.70849"
640,"08404437","CS Vecinal 20 De Junio (Ex Tiro Suizo)","Marguis 5115","Rosario","0341/4809766",,"No","Municipal","Municipal/Comunal",0210,"Rosario","Rosario","Rosario","-32.997528","-60.657861"
829,"08417484","CS Vecinal Amor Al Estudio","Junín 1684","Rosario","0341-4393937",,"No","Municipal","Municipal/Comunal",0210,"Rosario","Rosario","Rosario","-32.926833333333","-60.686583333333"
831,"08417502","CS Vecinal Ángel Invaldi","Ecuador 645 Bis","Rosario",,,"No","Municipal","Municipal/Comunal",0210,"Rosario","Rosario","Rosario","-32.921194444444","-60.715805555556"
627,"08402723","CS Vecinal Antonio Paravano","Burucuya 929 bis","Rosario",,,"No","Municipal","Municipal/Comunal",0210,"Rosario","Rosario","Rosario","-32.917638888889","-60.71475"
150,"07000753","CS Vecinal Barrio Norte","Sarmiento 3446","Esperanza","03496-422189 centrex 7148",,"No","Provincial","Provincial- Decreto Nacional 939",0161,"Esperanza","Las Colonias","Santa Fe","-31.437254815143","-60.927851337457"
635,"08404267","CS Vecinal Barrio Plata","La Madrid 3311","Rosario","0341-4809768",,"No","Municipal","Municipal/Comunal",0210,"Rosario","Rosario","Rosario","-32.998028","-60.680889"
637,"08403029","CS Vecinal Domingo Matheu","Corrientes 3880","Rosario","0341/4809769",,"No","Municipal","Municipal/Comunal",0210,"Rosario","Rosario","Rosario","-32.981638888889","-60.651416666667"
626,"08402774","CS Vecinal Julio A Roca","V. Deliot 5323","Rosario","0341/4805859",,"No","Municipal","Municipal/Comunal",0210,"Rosario","Rosario","Rosario","-32.974944444444","-60.694944444444"
643,"08404402","CS Vecinal San Martin A","Piedras 1469","Rosario","0341-4809521",,"No","Municipal","Municipal/Comunal",0210,"Rosario","Rosario","Rosario","-33.007138888889","-60.654111111111"
51,"05600397","CS Víctor Rossi","J. B. Justo 331","Cañada De Gómez",,,"No","Provincial","Provincial- Decreto Nacional 939",0126,"Cañada de Gómez","Iriondo","Rosario","-32.824139575589","-61.407683370833"
295,"11200147","CS Videla","San Martín 437","Videla","03498/490289",,"No","Municipal","SAMCo. Ley Provincial 63/12",3974,"Videla","San Justo","Santa Fe","-30.94598","-60.65171"
481,"02100903","CS Vila","Dr. Romero Acuña 155","Vila","03492/493350",,"No","Provincial","SAMCo. Ley Provincial 63/12",2385,"Vila","Castellanos","Rafaela","-31.18891","-61.83245"
569,"04201464","CS Villa Casey","Mariano López 1300","Venado Tuerto",,,"No","Municipal","Municipal/Comunal",0077,"Venado Tuerto","General López","Venado Tuerto","-33.710659810756","-61.962146656372"
599,"11900556","CS Villa Felisa","Ing. White y Pje","San Lorenzo",,,"No","Municipal","Municipal/Comunal",0301,"San Lorenzo","San Lorenzo","Rosario","-32.76396","-60.73886"
607,"11900327","CS Villa Flores","Av. Central y Larrea","Roldán","0341-4960202",,"No","Municipal","Municipal/Comunal",0294,"Roldán","San Lorenzo","Rosario","-32.90982","-60.89565"
681,"06309385","CS Villa Obrero","Villa Obrera","Laguna Paiva",,,"No","Municipal","Municipal/Comunal",0140,"Laguna Paiva","La Capital","Santa Fe","-31.30254","-60.6538"
223,"09100046","CS Villa Saralegui","Zona urbana","Villa Saralegui","03498-427911 (comuna)","leonardoortiz17@hotmail.com","No","Provincial","Provincial- Decreto Nacional 939",3673,"Villa Saralegui","San Cristóbal","Santa Fe","-30.53938","-60.74824"
628,"08403011","CS Villa Urquiza","Ocampo 5579","Rosario","(0341) 155115168",,"No","Municipal","Municipal/Comunal",0210,"Rosario","Rosario","Rosario","-32.957722222222","-60.701361111111"
875,"11901556","CS Virgen De Itatí- San Lorenzo","Belgrano y J. Valle","San Lorenzo","03476-422812",,"No","Municipal","Municipal/Comunal",0301,"San Lorenzo","San Lorenzo","Rosario","-32.74685","-60.74658"
482,"02100920","CS Virginia","Valentina Maldonado s/n","Virginia","03493/492604",,"No","Municipal","SAMCo. Ley Provincial 63/12",2399,"Virginia","Castellanos","Rafaela","-30.7396","-61.33946"
725,"08401581","Destacamento II Gendarmería Nacional","San Martín 2851","Rosario","0341-4820993",,"No","FFAA","No definido",0210,"Rosario","Rosario","Rosario","-32.97075","-60.642805555556"
1330,"06309865","División De Asuntos Juveniles","Entre Ríos 2610","Santa Fe","(0342) 4506600 int 1392",,"No","Provincial","Provincial- Decreto Nacional 939",0147,"Santa Fe","La Capital","Santa Fe","-31.66011","-60.71062"
802,"08403541","Escuela Nro 1078 J Kennedy","Abanderado Grandoli y Gutierrez","Rosario","0341-4729682 Ctrex: 9682",,"No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-32.993389","-60.62875"
803,"08403550","Escuela Nro 109 Chassaing Juan","Sucre 1459","Rosario","0341-4724510 Ctrex: 4510",,"No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-32.94525","-60.692055555556"
810,"08403622","Escuela Nro 1275 Fray Luis Beltrán-Cs Nro 3 - 7 De Septiembre","A. Gauna 7951","Rosario","0341-4807541",,"No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-32.912527777778","-60.734138888889"
801,"08403533","Escuela Nro 2050 Diferencial.","Montevideo 6500","Rosario","0341-4727598 Ctrex: 7598",,"No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-32.947361111111","-60.709916666667"
823,"11900378","Escuela Nro 223 Tte. Gral. Richieri","Presidente Perón 179","Capitán Bermúdez","0341-4913258",,"No","Provincial","Dep. de SAMCo.",0266,"Capitán Bermúdez","San Lorenzo","Rosario","-32.82226921682","-60.717313546941"
787,"08401051","Escuela Nro 616 República De Venezuela","Pedro Linos Funes 1462","Rosario","0341-4566250",,"No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-32.944917","-60.701"
804,"08403568","Escuela Nro 91 EE.UU. Del Brasil","Pcias. Unidas 1269","Rosario","0341-4566250 Ctrex:7575",,"No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-32.943194444444","-60.712611111111"
168,"08400101","Hospital Anselmo Gamen","Balcarce 1355","Villa Gobernador Gálvez","0341-4921222-4921874","hospitalgamen@yahoo.com.ar","Si","Provincial","SAMCo. Ley Provincial 63/12",0217,"Villa Gobernador Gálvez","Rosario","Rosario","-33.023417","-60.631194"
304,"11900041","Hospital Carlos Goytia","Av. J. B. Alberdi 1949","Carcarañá","0341/4941104 centrex 4669","samcocarca@lq.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",0273,"Carcarañá","San Lorenzo","Rosario","-32.86387","-61.14317"
318,"12600033","Hospital Carlos Pellegrini Dr. Julio Cortes Belascuen","San Martín 721","Carlos Pellegrini","03401- 480217 ctx 6147","samcocp@carpell.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",4051,"Carlos Pellegrini","San Martín","Rosario","-32.04742","-61.78458"
658,"08402065","Hospital De Emergencias Dr. Clemente Álvarez","Pellegrini Carlos 3205","Rosario","0341-4808111",,"Si","Municipal","Municipal/Comunal",0210,"Rosario","Rosario","Rosario","-32.952027777778","-60.669694444444"
121,"06309362","Hospital De Niños Dr. Orlando Alassia","Mendoza 4151-4562224","Santa Fe","4505900/63/12/49","hospitalalassiareemplazo@yahoo.com.ar","Si","Provincial","Descentralizado - Ley Prov. 10608",0147,"Santa Fe","La Capital","Santa Fe","-31.64399787905","-60.727398178814"
657,"08402057","Hospital De Niños Vilela","Virasoro 1855","Rosario","0341-4808133 / 4808125",,"Si","Municipal","Municipal/Comunal",0210,"Rosario","Rosario","Rosario","-32.968","-60.654527777778"
181,"08401824","Hospital De Niños Zona Norte","A. de los Trabajadores 1331","Rosario","0341-4724661/4648/4659","hospitalzonanorte@cablenet.com.ar","Si","Provincial","Descentralizado - Ley Prov. 10608",0210,"Rosario","Rosario","Rosario","-32.912138888889","-60.681805555556"
74,"06300311","Hospital De Rehabilitación Dr. Vera Candioti","Monseñor Zaspe 3738","Santa Fe","4573500-4573940","hospitalveracandioti@cuidad.com.ar","Si","Provincial","Descentralizado - Ley Prov. 10608",0147,"Santa Fe","La Capital","Santa Fe","-31.653473548016","-60.724346935912"
72,"06300281","Hospital Dr. J B Iturraspe","Bv. Pellegrini 3551","Santa Fe","0342-4575712/13/17","personal_iturraspe@yahoo.com.ar","Si","Provincial","Descentralizado - Ley Prov. 10608",0147,"Santa Fe","La Capital","Santa Fe","-31.632912401342","-60.715659342317"
71,"06300273","Hospital Dr. José María Cullen","Av. Freyre 2150","Santa Fe","4573357/51/66/45","direccion@hospitalcullen.org.ar","Si","Provincial","Descentralizado - Ley Prov. 10608",0147,"Santa Fe","La Capital","Santa Fe","-31.648532823241","-60.719606015019"
663,"08402278","Hospital Dr. Juan Bautista Alberdi","Av. Puccio575","Rosario",,,"Si","Municipal","Municipal/Comunal",0210,"Rosario","Rosario","Rosario","-32.894472","-60.690639"
5,"04900273","Hospital Dra. Olga Stucky","Hipólito Irigoyen 1580","Reconquista","03482/420012/42-429017","centralturnos@hotmail.com","Si","Provincial","Descentralizado - Ley Prov. 10608",0112,"Reconquista","General Obligado","Reconquista","-29.15253","-59.65736"
167,"08400097","Hospital Eva Perón","RP 11 S y Eva Perón","Granadero Baigorria","0341/4710962/940 4711881",,"Si","Provincial","Descentralizado - Ley Prov. 10608",0196,"Granadero Baigorria","Rosario","Rosario","-32.85644","-60.70468"
271,"10500147","Hospital Federico Meroi","Bv. Sarmiento 84","Maciel","03476/470240 centrex 6407","samcomaciel@yahoo.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",3820,"Maciel","San Jerónimo","Rosario","-32.46265","-60.88821"
73,"06300303","Hospital General Polivalente Dr. Mira y López","Blas Parera 8430","Santa Fe","4579224/25/29/36/39/61",,"Si","Provincial","Descentralizado - Ley Prov. 10608",0147,"Santa Fe","La Capital","Santa Fe","-31.582613868889","-60.72651102558"
175,"08400747","Hospital Geriátrico","Ayolas 141","Rosario","0341/4729182/83/84"," hgprosario@yahoo.com.ar","Si","Provincial","Descentralizado - Ley Prov. 10608",0210,"Rosario","Rosario","Rosario","-32.979166666667","-60.632388888889"
659,"08402090","Hospital Intendente Gabriel Carrasco","Nicolás Avellaneda 1402","Rosario","0341-4804155",,"Si","Municipal","Municipal/Comunal",0210,"Rosario","Rosario","Rosario","-32.9465","-60.681138888889"
533,"04200310","Hospital Miguel Rueda","Misiones 1349","Santa Isabel","03462/490150, centrex: 6298",,"Si","Provincial","No definido",2742,"Santa Isabel","General López","Venado Tuerto","-33.88729","-61.68704"
149,"07000630","Hospital Pedro Suchon","P. Suchón 2351","San Carlos Centro","03404/420018, centrex: 6175","hospitalsuchon@santafe.gov.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",0168,"San Carlos Centro","Las Colonias","Santa Fe","-31.74628","-61.09055"
63,"06300133","Hospital Protomédico Manuel Rodríguez","RP 5 S","Campo Crespo","0342/4574921/2/5/6 Cetrex 4921","estadistica_protomedico@yahoo.com.ar","Si","Provincial","Descentralizado - Ley Prov. 10608",0144,"Recreo","La Capital","Santa Fe","-31.545333333","-60.724583333"
184,"08402120","Hospital Provincial","Leandro Alem 1450","Rosario","(0341)4721111/1114/1501/1533","direccion@hosprovros.org.ar","Si","Provincial","Descentralizado - Ley Prov. 10608",0210,"Rosario","Rosario","Rosario","-32.956277777778","-60.630361111111"
183,"08402111","Hospital Provincial Centenario","Urquiza 3101","Rosario","0341-4724691-53-49-472","direccionhpc@santafe.gov.ar","Si","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-32.938055555556","-60.66475"
354,"13300211","Hospital Rural Dr. Sergio Ros Del Wueski","Zona urbana","Los Amores","03482-490447 ctx 5047","slpdn2010@hotmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",4184,"Los Amores","Vera","Reconquista","-28.10195","-59.97696"
434,"01400041","Hospital San Carlos","Boulevard 9 de Julio 2351","Casilda","03464/422107-422382","sancarlos@dat1.net.ar","Si","Provincial","Descentralizado - Ley Prov. 10608",0028,"Casilda","Caseros","Rosario","-33.036407533965","-61.157442069237"
64,"06300141","Hospital Sayago","Blas Parera 8262","Santa Fe","0342-4579226-37",,"Si","Provincial","Descentralizado - Ley Prov. 10608",0147,"Santa Fe","La Capital","Santa Fe","-31.58521485233","-60.726032730331"
899,"08422857","Hospital Eva Perón","Av. San Martín 1645","Granadero Baigorria","0341-4710940 Int. 263",,"No","Provincial","Provincial- Decreto Nacional 939",0196,"Granadero Baigorria","Rosario","Rosario","-32.85648","-60.70446"
660,"08402286","Hospital Roque Sáenz Peña","Laprida 5350","Rosario","0341-4809144",,"Si","Municipal","Municipal/Comunal",0210,"Rosario","Rosario","Rosario","-32.999277777778","-60.647111111111"
38,"05600079","Hospital San José","Urquiza 750","Cañada De Gómez","03471/422014 centrex 6377","hospitalsjcgomez@gmail.com","Si","Provincial","Descentralizado - Ley Prov. 10608",0126,"Cañada de Gómez","Iriondo","Rosario","-32.829621432244","-61.394877838419"
661,"08402154","Instituto De Lucha Antipoliomielitica Y Rehabilitación Del Lisiado (Ilar)","Ocampo 1498","Rosario","0341-4815540/85",,"Si","Municipal","Municipal/Comunal",0210,"Rosario","Rosario","Rosario","-32.965444444444","-60.64875"
878,"06307743","Laboratorio Central De Detección De Enfermedades C","Bv. Gálvez 1553 Planta Baja","Santa Fe","0342-4573524","pesneostf@gmail.com","No","Provincial","Provincial- Decreto Nacional 939",0147,"Santa Fe","La Capital","Santa Fe","-31.638084896112","-60.691761974791"
1250,"06309802","Laboratorio Central De Procesamiento De Papanicolaou Dr. Daniel Rocco","Bv. Zavalla 3361 2do Piso ala sur","Santa Fe","0342-4572476-78 int 201",,"No","Provincial","Provincial- Decreto Nacional 939",0147,"Santa Fe","La Capital","Santa Fe","-31.634324155344","-60.716824473747"
760,"06300796","Laboratorio Industrial Farmacéutico","Blas Parera 8260","Santa Fe",,,"No","Provincial","Provincial- Decreto Nacional 939",0147,"Santa Fe","La Capital","Santa Fe","-31.58521485233","-60.726032730331"
662,"08402235","Maternidad Martín","Moreno 950","Rosario",,"cberton0@rosario.com.ar","Si","Municipal","Municipal/Comunal",0210,"Rosario","Rosario","Rosario","-32.946083333333","-60.651027777778"
1338,"06309883","Pabellón Juvenil Cárcel De Las Flores","Blas Parera 8800","Santa Fe",,"vanesa.amarilla@hotmail.com","No","Provincial","Provincial- Decreto Nacional 939",0147,"Santa Fe","La Capital","Santa Fe","-31.57833","-60.7303"
682,"08402626","Rosario, Centro De Salud Hogar Del Huérfano.","Laprida 2300","Rosario",,,"No","Municipal","Municipal/Comunal",0210,"Rosario","Rosario","Rosario","-32.964861","-60.638694"
431,"01400016","SAMCo  Geriátrico Arequito","Dr. J. Manino 2080","Arequito","03464/471184 centrex 6310","samco@godata.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",2028,"Arequito","Caseros","Rosario","-33.15043","-61.47712"
530,"04200255","SAMCo  Hospital Rufino","Alem Vieyra 1261,","Rufino","03382/428408-","dariozapata114@hotmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",0070,"Rufino","General López","Venado Tuerto","-34.27416","-62.71605"
163,"08400011","SAMCo Acebal María Saa Pereyra","A. del Valle 303","Acebal","03469/420160centrex: 6367","samcoacebal@hotmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",3351,"Acebal","Rosario","Rosario","-33.24017","-60.82988"
488,"02800018","SAMCo Alcorta Dr. J. J . Maiztegui","9 de Julio 1078","Alcorta","03465/470257 centrex 6322","samcoalcorta@dat1.net.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",2413,"Alcorta","Constitución","Rosario","-33.54073","-61.11729"
247,"09800013","SAMCo Alejandra","9 de Julio 1260","Alejandra","03405/492063,centrex: 6223","samcoalejandra@gmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",3687,"Alejandra","San Javier","Reconquista","-29.91079","-59.82654"
164,"08400020","SAMCo Álvarez","Salta 880","Álvarez","03402/461030 centrex 6166","samcoalvarez@yahoo.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",3365,"Álvarez","Rosario","Rosario","-33.13226","-60.80557"
227,"09100178","SAMCo Ambrosetti","Doctor Oscar Ramírez 292","Ambrosetti","03491/492019, centrex 6494",,"No","Municipal","SAMCo. Ley Provincial 63/12",3484,"Ambrosetti","San Cristóbal","Rafaela","-30.013146791732","-61.577441251569"
